file_path,analysis
SocketIOChannelInitializer.java,"1. Inheritance Pattern:
- Yes. The class extends ChannelInitializer<Channel>. The parent class is ChannelInitializer (io.netty.channel.ChannelInitializer).

2. Use of Inherited Functionality:
- The subclass overrides the key abstract method initChannel(Channel) — a substantial override that implements the pipeline setup logic. It also overrides handlerAdded(ChannelHandlerContext) to call scheduler.update(ctx). It does not call super.* in these overrides, but the initChannel override meaningfully implements the parent’s required contract (initializing the ChannelPipeline).

3. New/Independent Functionality:
- The class introduces many fields (ackManager, clientsBox, authorizeHandler, xhrPollingTransport, webSocketTransport, scheduler, packetHandler, sslContext, configuration, etc.) and methods (start(...), addSslHandler(...), addSocketioHandlers(...), createSSLContext(...), onDisconnect(...), stop(), etc.). These represent substantial socket.io-specific initialization, SSL setup, transport/handler wiring, lifecycle and disconnect handling.

4. Breadth of Subclass:
- The subclass is non-trivial: it contains multiple fields and many methods. It’s clearly more than a light extension or marker class.

5. Local Symptom Summary:
- Although the class adds a lot of its own responsibilities, it does meaningfully implement the parent’s core contract by providing a substantive initChannel implementation (setting up the pipeline). The added functionality supports channel initialization and connection lifecycle, so it appears aligned with the parent role rather than refusing it.

NO, I did not find Refused Bequest. The class provides a substantial, appropriate override of initChannel and uses the parent’s intended responsibility (channel initialization), even though it adds many related fields/methods."
JobGroupController.java,"1. Inheritance Pattern:
- This file defines class JobGroupController, and it does NOT extend any other class (no ""extends"" clause). Parent class: none.

2. Use of Inherited Functionality:
- Not applicable: there is no superclass, so there are no inherited methods/fields to override, call via super., or use.

3. New/Independent Functionality:
- The class declares DAO fields and many controller methods (index, pageList, save, update, remove, loadById, findRegistryByAppName) implementing validation, persistence calls, and request handling — all self-contained responsibilities.

4. Breadth of Subclass:
- Not applicable as a subclass, but the class is non-trivial (multiple fields and substantial methods).

5. Local Symptom Summary:
- Because there is no inheritance here, there are no symptoms of Refused Bequest in this file.

Final verdict:
NO, I did not find Refused Bequest. Reason: JobGroupController does not extend a parent class, so the refused-bequest pattern cannot apply."
ApiException.java,"1. Inheritance Pattern:  
Yes. The class ApiException extends RuntimeException.

2. Use of Inherited Functionality:  
No meaningful overrides of inherited behavior. The class only calls super(...) from its constructors to set message/cause; it does not override methods like getMessage(), nor does it access or modify inherited state beyond those constructor calls. Those uses are minor and standard.

3. New/Independent Functionality:  
It introduces one new field (IErrorCode errorCode), a constructor that accepts an IErrorCode and sets the message from it, and a getter getErrorCode(). This is focused on carrying an error-code payload for the exception (closely related to exception responsibilities).

4. Breadth of Subclass:  
The subclass is small and focused: one extra field, one getter, and a specialized constructor (plus standard exception constructors). It is not a large unrelated class.

5. Local Symptom Summary:  
NO, I did not find Refused Bequest — evidence: only minor, appropriate use of the parent (constructor super calls), with a small, cohesive extension (one errorCode field and getter) that augments exception semantics rather than refusing the parent's contract."
SaOAuth2Template.java,"1. Inheritance Pattern:
- This file defines public class SaOAuth2Template and it does NOT extend any other class (no ""extends"" clause).

2. Use of Inherited Functionality:
- Not applicable: there is no parent class, so there are no overrides, no calls to super., and no interaction with inherited state or protected members.

3. New/Independent Functionality:
- The class introduces a large set of OAuth2-related methods (generate/check/save/get/delete/revoke/convert/random/splicingKey, etc.). These are substantial, domain-specific responsibilities implemented locally.

4. Breadth of Subclass:
- The class is non-trivial: it contains many methods covering many aspects of OAuth2 token lifecycle. (It defines no new fields, but the method surface is large.)

5. Local Symptom Summary:
- Because the class does not extend any parent, there are no inheritance relationships to refuse. The code shows substantial independent functionality but no inherited members to ignore.

Final verdict:
NO, I did not find Refused Bequest. Evidence: the class does not extend a parent (no overrides or super usage), so the Refused Bequest pattern cannot apply here."
ReplyMessageProcessorTest.java,"1. Inheritance Pattern:
- This file defines class ReplyMessageProcessorTest with no explicit ""extends"" clause. It therefore does not extend any user-defined parent class (only implicitly extends java.lang.Object).

2. Use of Inherited Functionality:
- Not applicable: there are no method overrides, no calls to super., and no direct interaction with inherited/protected members (since there is no declared parent class other than Object).

3. New/Independent Functionality:
- The class declares multiple fields (mocks/spies, topic/group strings, client info) and several test/helper methods (init, testProcessRequest_Success, createSendMessageRequestHeaderCommand, createSendMessageRequestHeader, createResponse). These are independent test behaviors unrelated to any inherited contract.

4. Breadth of Subclass:
- Not applicable as it is not a subclass. The class is non-trivial (multiple fields and methods) but it is a test class, not an extension of another domain class.

5. Local Symptom Summary:
- There are no signs of Refused Bequest because no inheritance from a meaningful parent class is present; thus the key symptom (a subclass ignoring or misusing a parent’s members) cannot occur here.

Final conclusion:
NO, I did not find Refused Bequest. Evidence: ReplyMessageProcessorTest does not extend any parent class (no overrides or super.calls), so there is no subclass/parent relationship to refuse."
NodeTraversor.java,"1. Inheritance Pattern:  
- This file defines ""public class NodeTraversor"". It does not explicitly extend any class, so it only implicitly extends java.lang.Object.

2. Use of Inherited Functionality:  
- There are no overrides of parent methods, no calls to super., and no direct interaction with inherited state. All methods are static utility methods; nothing here customizes inherited behavior.

3. New/Independent Functionality:  
- The class introduces several static traversal/filter methods (traverse and filter overloads) and implements substantial traversal logic dealing with Node, Element, NodeVisitor, and NodeFilter. This is self-contained functionality unrelated to any parent contract.

4. Breadth of Subclass:  
- Not applicable as a subclass. The class is non-trivial (multiple methods with non-trivial logic), but it is a standalone utility class rather than a light extension of a parent.

5. Local Symptom Summary:  
- No signs of Refused Bequest: the class does not extend another concrete class nor override or ignore inherited behavior; it is a standalone utility class with its own responsibilities.

NO, I did not find Refused Bequest."
DirectoryBrowserSupport.java,"1. Inheritance Pattern:  
- Yes. The file defines an inner class BuildChildPaths that extends MasterToSlaveCallable<List<List<Path>>, IOException>. (No other top-level class in this file extends another class; DirectoryBrowserSupport implements HttpResponse but does not extend a class.)

2. Use of Inherited Functionality:  
- BuildChildPaths overrides call(). The override is short and simply delegates to the static buildChildPaths(cur, locale) method. It does not call super.call() or otherwise interact with inherited state or additional inherited methods. The override is therefore small/trivial (a single-purpose implementation of the callable contract).

3. New/Independent Functionality:  
- BuildChildPaths introduces fields (root, cur, locale) and a constructor to capture state for remote execution, and its call() implements the task of building child paths. This is a focused, new responsibility (packaging work to run remotely), but it’s narrowly scoped and tied to DirectoryBrowserSupport’s needs rather than representing a large unrelated domain.

4. Breadth of Subclass:  
- The subclass is minimal: one constructor, three fields, and one overridden method. It is not a large class with many unrelated fields/methods.

5. Local Symptom Summary:  
- No strong symptoms of Refused Bequest. The only extending class (BuildChildPaths) provides a concise implementation of the callable contract to run a DirectoryBrowserSupport-specific task remotely. Although the override is simple (delegation), this is the expected use of MasterToSlaveCallable. There are not many new fields/methods, and the functionality is coherent with the parent’s purpose (being a callable).

NO, I did not find Refused Bequest. Evidence: the single subclass is a small, focused callable override (single call() implementation) used to run a DirectoryBrowserSupport task remotely rather than a large subclass that ignores or refuses its parent’s contract."
ExcelWriter.java,"1. Inheritance Pattern:
- The file defines class ExcelWriter which does not explicitly extend any user-defined class. It therefore implicitly extends java.lang.Object.

2. Use of Inherited Functionality:
- The only inherited method overridden is finalize() from Object. finalize() calls finish() and logs exceptions; it does not invoke super.finalize().
- There are no uses of super.* elsewhere and no interaction with inherited state beyond that single finalize override. The override is small and lifecycle-related (not a deep specialization of a parent contract).

3. New/Independent Functionality:
- The class introduces its own field (excelBuilder) and many constructors and methods (write, fill, merge, finish, writeContext, etc.) implementing Excel-writing behavior. These represent substantial, independent responsibilities unrelated to Object.

4. Breadth of Subclass:
- The class is non-trivial: multiple fields, many overloaded constructors, many public API methods — clearly more than a light extension.

5. Local Symptom Summary:
- Because the class only inherits from Object (no meaningful parent contract to refuse) and only overrides a small lifecycle method, there is no sign of Refused Bequest. The class implements its own functionality rather than ignoring a meaningful parent's members.

NO, I did not find Refused Bequest. (Main evidence: no non-trivial parent class is extended—only Object; only a small finalize() override exists while the class defines its own substantial behavior.)"
MethodInfo.java,"1. Inheritance Pattern:
- This file defines class MethodInfo which does not explicitly extend any other class. Its implicit parent is java.lang.Object.

2. Use of Inherited Functionality:
- There are no overrides of Object methods (no toString, equals, hashCode, finalize, etc.), no calls to super., and no direct interaction with inherited state. So it does not use or override parent functionality.

3. New/Independent Functionality:
- The class introduces its own fields (owner, access, name, desc) and simple getter/setter methods. These are self-contained data-holder responsibilities.

4. Breadth of Subclass:
- The class is small and trivial (a plain DTO with four fields and accessors), not a wide, complex subclass.

5. Local Symptom Summary:
- There are no symptoms of Refused Bequest: the class does not meaningfully inherit or refuse a parent contract (it only extends Object implicitly) and simply defines its own small, expected data-related behavior.

NO, I did not find Refused Bequest."
ApolloDataSourceFactoryBean.java,"1. Inheritance Pattern:
- The file defines class ApolloDataSourceFactoryBean which implements the interface FactoryBean<ApolloDataSource>. It does not extend another class.

2. Use of Inherited Functionality:
- As an implementer of FactoryBean it provides the required methods getObject() and getObjectType(). These methods are meaningful: getObject() constructs and returns a new ApolloDataSource using the class's fields; getObjectType() returns the target type. There is no use of super.* (and interfaces have no inherited state), so there is no ignored parent state — the class correctly implements the interface contract.

3. New/Independent Functionality:
- The class introduces fields (namespaceName, flowRulesKey, defaultFlowRuleValue, converter) and corresponding getters/setters. These are configuration properties used to create the ApolloDataSource; they represent the factory’s responsibilities rather than unrelated functionality.

4. Breadth of Subclass:
- The class is small but non-trivial: several fields plus multiple accessor methods and two core FactoryBean methods. The added members are cohesive and tied to the bean-creation role.

5. Local Symptom Summary:
- There are no signs of Refused Bequest. The class implements the FactoryBean contract and actively uses its own fields to create the target object rather than ignoring inherited behavior.

NO, I did not find Refused Bequest. Evidence: implements FactoryBean and implements its methods meaningfully (creates ApolloDataSource from its own configuration fields)."
UmsMemberService.java,"1. Inheritance Pattern:  
   This file defines an interface (UmsMemberService), not a class that extends another class. It does not extend any other interface here.

2. Use of Inherited Functionality:  
   Not applicable — there is no subclass in this file, so there are no overrides, uses of super., or interactions with inherited fields to inspect.

3. New/Independent Functionality:  
   The interface declares multiple member-management and authentication methods (register, generateAuthCode, updatePassword, loadUserByUsername, login, refreshToken, etc.), but these are API method signatures rather than a subclass introducing new fields or unrelated responsibilities.

4. Breadth of Subclass:  
   Not applicable — there is no subclass. The interface is non-trivial (many methods) but that does not indicate a refused bequest pattern.

5. Local Symptom Summary:  
   No evidence of Refused Bequest in this file: it does not contain a subclass that could refuse a parent's members.

NO, I did not find Refused Bequest. (File is an interface, not a subclass extending/ignoring a parent.)"
BillboardParticleBatch.java,"1. Inheritance Pattern:
- Yes. The class is declared as ""public class BillboardParticleBatch extends BufferedParticleBatch<BillboardControllerRenderData>"".
- Parent class name: BufferedParticleBatch.

2. Use of Inherited Functionality:
- The subclass overrides several parent methods: allocParticlesData, begin, flush, getRenderables, save, load. The constructor calls super(BillboardControllerRenderData.class) and begin() calls super.begin().
- It accesses inherited state/contract: it uses renderData, bufferedParticlesCount, and camera (presumably provided by the parent), and obeys the parent’s lifecycle contract (allocParticlesData/flush/getRenderables).
- Many overrides are substantial (flush implements the core vertex building and mesh submission, allocParticlesData allocates per-particle arrays, several fill* methods use renderData). Only begin() is a small override but still calls super.begin() and does additional clearing.

3. New/Independent Functionality:
- Yes. The class introduces many new fields (TMP_* vectors and matrix, GPU/CPU vertex attribute constants, vertices[], indices[], renderablePool, renderables, currentVertexSize/currentAttributes, texture, blendingAttribute, depthTestAttribute, shader, mode/useGPU flags, etc.) and many specialized methods (allocIndices, allocRenderable, allocShader, initRenderData, setVertexData, setUseGpu/setAlignMode, setTexture, many fillVertices* methods).
- These members implement detailed billboard rendering behavior (vertex formats, GPU vs CPU paths, alignment modes, mesh and shader allocation) that is specific to billboard particle rendering.

4. Breadth of Subclass:
- The subclass is non-trivial: dozens of fields, many helper methods, and complex logic for building vertices for multiple alignment/mode paths. It is a full-featured renderer implementation, not a light extension or marker.

5. Local Symptom Summary:
- The subclass does not appear to refuse the parent’s responsibilities: it actively uses inherited state (renderData, bufferedParticlesCount, camera), overrides core lifecycle methods to implement rendering behavior, and calls super appropriately. The large amount of new rendering-specific code is a specialization of particle-batch responsibilities rather than an unrelated domain.

NO, I did not find Refused Bequest — evidence: many substantial overrides (especially flush) and direct use of inherited fields like renderData, bufferedParticlesCount and camera, while adding rendering-specific functionality."
BrokerController.java,"1. Inheritance Pattern:  
- This file defines ""public class BrokerController"" and it does not extend any other class (no ""extends"" clause).

2. Use of Inherited Functionality:  
- Not applicable: there are no overridden methods, no uses of super., and no direct interaction with inherited state because no parent class is declared in this file.

3. New/Independent Functionality:  
- The class defines many fields (configs, managers, executors, services, queues, messageStore, remoting servers, hooks, etc.) and many methods that implement broker lifecycle, registration, scheduling, RPC processor registration, transaction and ACL initialization, etc. These represent substantial, independent responsibilities.

4. Breadth of Subclass:  
- The class is large and non-trivial with many fields and methods; however, since it is not a subclass there is no subclass-specific breadth to evaluate against a parent.

5. Local Symptom Summary:  
- There are many new fields and lots of unrelated logic, but because BrokerController does not extend any parent class in this file, there is no evidence of Refused Bequest (which requires an inheritance relationship where the subclass refuses inherited behavior).

NO, I did not find Refused Bequest."
StringUtils.java,"1. Inheritance Pattern:
- This file defines an abstract class StringUtils. It does not explicitly extend any other class; it therefore extends java.lang.Object implicitly.

2. Use of Inherited Functionality:
- There are no method overrides of any parent methods, no calls to super.*, and no interaction with inherited state beyond the implicit Object behavior. The only constructor is a trivial default constructor (public StringUtils() {}).

3. New/Independent Functionality:
- The class defines many static utility fields (PAD_LIMIT, INDEX_NOT_FOUND) and a large number of static methods for string manipulation, tokenization, formatting, etc. These represent substantial, independent functionality specific to string utilities.

4. Breadth of Subclass:
- The class is non-trivial: it contains dozens of methods and some constants—clearly more than a light extension or marker class.

5. Local Symptom Summary:
- The class does not extend or reuse any meaningful superclass API (only Object implicitly), so there is no evidence of a subclass refusing a parent’s bequest in the usual sense. The class is a standalone utility holder, not a subclass that ignores an inherited contract.

Conclusion:
NO, I did not find Refused Bequest. Evidence: No explicit superclass (only Object), no overrides or super usage, and the class is a large, independent utility provider."
PacketEncoder.java,"1. Inheritance Pattern:
- The file defines class PacketEncoder with signature ""public class PacketEncoder"" — it does not extend any other class explicitly (only implicitly extends java.lang.Object).

2. Use of Inherited Functionality:
- There are no method overrides and no calls to super.* in this class. It does not interact with inherited state or override Object methods in any meaningful way.

3. New/Independent Functionality:
- The class defines many fields and methods for packet encoding (buffer allocation, JSONP encoding, base64 handling, numeric-to-bytes utilities, etc.). These are self-contained responsibilities specific to encoding.

4. Breadth of Subclass:
- PacketEncoder is non-trivial: many constants, utility methods, and complex encoding logic. However, this breadth is not an extension of some parent type here (no parent other than Object).

5. Local Symptom Summary:
- Refused Bequest is not applicable because the class does not extend a domain parent class whose behavior it would be expected to use or override. The clearest sign is simply the absence of inheritance beyond Object (no overrides, no super usage), so there is no evidence of a subclass refusing a parent's bequest.

NO, I did not find Refused Bequest."
FastByteArrayOutputStream.java,"1. Inheritance Pattern:  
Yes — the class FastByteArrayOutputStream extends java.io.OutputStream.

2. Use of Inherited Functionality:  
The subclass overrides core OutputStream methods: write(byte[], int, int) and write(int), providing concrete implementations that append to an internal buffer. It also overrides close() to be a no-op. It does not call super.* or access any inherited fields (OutputStream has no relevant protected state to use). The write overrides are substantive (they implement the stream behavior); close() is a small/trivial override.

3. New/Independent Functionality:  
The class introduces a FastByteBuffer field and several buffer-related methods: size(), reset(), writeTo(OutputStream), toByteArray(), and multiple toString(...) overloads. These methods provide buffering and conversion utilities — functionality that complements the OutputStream role rather than being an unrelated responsibility.

4. Breadth of Subclass:  
The subclass is non-trivial: it has a private final buffer field and multiple helper methods (size, reset, writeTo, toByteArray, toString variants). This is more than a marker or a tiny extension.

5. Local Symptom Summary:  
The subclass implements the core responsibilities expected of an OutputStream (concrete write behavior, buffering, writeTo, conversions). While close() is overridden to no-op (a minor change), the class otherwise meaningfully implements inherited behavior and uses its own buffer to fulfill the stream contract.

Final verdict:  
NO, I did not find Refused Bequest. Evidence: meaningful overrides of write(...) implementing the OutputStream contract and added buffer-related methods that align with the stream’s responsibilities (only a trivial close() override)."
BinaryRedisPipeline.java,"1. Inheritance Pattern:
- This file defines an interface (public interface BinaryRedisPipeline). It does not extend any other interface or class in this file, so there is no parent class name here.

2. Use of Inherited Functionality:
- Not applicable: since this is an interface that does not extend another interface, there are no inherited methods or fields being overridden, called, or specialized (no use of super.*, no overrides).

3. New/Independent Functionality:
- The interface declares a large number of methods (Redis binary command responses). These are the interface's own API members, not additional independent fields or methods added by a subclass. There is no evidence of a subclass introducing unrelated state or responsibilities.

4. Breadth of Subclass:
- Not applicable: there is no subclass in this file. The interface is extensive (many methods), but that reflects a broad contract rather than a subclass adding unrelated functionality.

5. Local Symptom Summary:
- Because this file contains an interface with no parent and no subclass behavior, there are no local symptoms of Refused Bequest (no subclass extends and then refuses inherited responsibilities).

NO, I did not find Refused Bequest."
